Epoch,Batch,Prediction,Loss,True Value
0,,"[[ 2.1912e-02 -5.8594e-01  1.1084e-01 -4.9634e-01]
 [ 2.7347e-04 -2.7878e-02  2.5464e-01 -1.7670e-02]
 [ 2.2106e-03 -1.0712e-01  2.0618e-01 -6.3232e-02]
 [ 8.3679e-02 -6.0547e-01  1.3208e-01 -2.4158e-01]]",0.30997535586357117,"[[1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]]"
0,,"[[ 0.225   -0.2426   0.07446 -0.01006]
 [-0.0974  -0.4502   0.0561  -0.2014 ]
 [ 0.2302  -0.4587   0.282   -0.298  ]
 [ 0.299    0.00572  0.1658  -0.0544 ]]",0.29700353741645813,"[[0. 1. 0. 0.]
 [0. 0. 0. 1.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]]"
0,,"[[ 0.2198 -0.193   0.1558 -0.1392]
 [ 0.374   0.1367 -0.1088 -0.1147]
 [ 0.1926 -0.2805  0.167  -0.2576]
 [ 0.3083 -0.3699  0.1824 -0.3005]]",0.2824772894382477,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]]"
0,,"[[ 0.1069  -0.09717  0.0659  -0.02618]
 [ 0.49     0.4963   0.1396  -0.3691 ]
 [ 0.551   -0.4514   0.2908  -0.525  ]
 [ 0.1061  -0.2491  -0.04037  0.10486]]",0.36349767446517944,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]]"
0,,"[[ 0.5015  -0.2651   0.04074 -0.1835 ]
 [ 0.3147   0.488    0.1503  -0.3987 ]
 [ 0.02225 -0.1588   0.2458  -0.2296 ]
 [ 0.3108  -0.1921   0.01828 -0.0496 ]]",0.31531208753585815,"[[0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]]"
0,,"[[ 0.148    0.138   -0.08386  0.1475 ]
 [ 0.3088   0.4858   0.094   -0.5464 ]
 [ 0.2053  -0.1693   0.307   -0.2915 ]
 [ 0.1752   0.0565   0.09247 -0.1226 ]]",0.2672536373138428,"[[0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]]"
0,,"[[ 0.3167   0.09406  0.378   -0.3704 ]
 [ 0.0534   0.0996  -0.11523 -0.02217]
 [ 0.1742   0.1499  -0.0636   0.0836 ]
 [ 0.2874  -0.04324  0.2932  -0.281  ]]",0.2301906943321228,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]]"
0,,"[[-0.04492  0.2715   0.0678   0.1055 ]
 [ 0.3723   0.08636  0.1848  -0.1573 ]
 [ 0.4229   0.2004   0.202   -0.5005 ]
 [ 0.0995   0.1047   0.11084 -0.00934]]",0.2306056171655655,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [0. 0. 1. 0.]]"
0,,"[[ 0.07764  0.08575  0.1805  -0.02118]
 [-0.0582   0.3926   0.0581   0.1016 ]
 [ 0.2869   0.1565   0.2595  -0.213  ]
 [ 0.5576   0.1114  -0.03009 -0.3152 ]]",0.1418619155883789,"[[0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [1. 0. 0. 0.]]"
0,,"[[ 0.4133  -0.022    0.1521  -0.1655 ]
 [ 0.3071   0.2322   0.167   -0.2438 ]
 [ 0.3613  -0.2131   0.2427  -0.2021 ]
 [ 0.1334   0.4536  -0.0218  -0.08765]]",0.2477281093597412,"[[1. 0. 0. 0.]
 [0. 0. 1. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]]"
0,,"[[ 0.1239   0.1771   0.1975  -0.05554]
 [ 0.278    0.06396  0.08716 -0.2646 ]
 [ 0.01646  0.505    0.04395  0.0413 ]
 [ 0.4146   0.02402  0.167   -0.1665 ]]",0.17290779948234558,"[[0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]]"
