Epoch,Batch,Prediction,Loss,True Value
0,,"[[-0.4272 -0.1488]
 [-1.288  -0.1066]
 [-0.3298 -0.0858]
 [-0.3582 -0.0895]]",1.3667865991592407,"[[1. 0.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0,,"[[-0.9204  -0.12415]
 [-0.6294  -0.05878]
 [-0.6875  -0.167  ]
 [-0.247   -0.10455]]",1.3147915601730347,"[[1. 0.]
 [1. 0.]
 [1. 0.]
 [0. 1.]]"
0,,"[[-0.3271   0.04443]
 [-0.4443  -0.0163 ]
 [-0.482   -0.1342 ]
 [-0.564   -0.1564 ]]",1.0667790174484253,"[[1. 0.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0,,"[[ 0.03003  0.01797]
 [-0.25    -0.04132]
 [-0.3755  -0.06335]
 [-0.5728  -0.02518]]",0.7844232320785522,"[[0. 1.]
 [1. 0.]
 [0. 1.]
 [1. 0.]]"
0,,"[[-0.2678   0.02144]
 [ 0.0327  -0.11896]
 [-0.338    0.05872]
 [-0.2339   0.1084 ]]",0.7356562614440918,"[[1. 0.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0,,"[[-0.1763   0.0543 ]
 [-0.15     0.0319 ]
 [-0.0271  -0.05447]
 [-0.3018   0.0925 ]]",0.6262557506561279,"[[0. 1.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0,,"[[-0.2142  -0.0626 ]
 [ 0.01294  0.128  ]
 [-0.08984  0.1333 ]
 [-0.021   -0.02869]]",0.560941219329834,"[[1. 0.]
 [0. 1.]
 [1. 0.]
 [1. 0.]]"
0,,"[[-0.07245  0.103  ]
 [ 0.01575  0.0771 ]
 [-0.2334   0.04788]
 [ 0.103    0.0784 ]]",0.5433815121650696,"[[1. 0.]
 [0. 1.]
 [1. 0.]
 [1. 0.]]"
0,,"[[ 0.1509  -0.0783 ]
 [-0.2651  -0.0376 ]
 [-0.07874  0.03763]
 [ 0.2876   0.3486 ]]",0.5158208608627319,"[[0. 1.]
 [0. 1.]
 [1. 0.]
 [1. 0.]]"
0,,"[[ 0.247    0.1329 ]
 [-0.1045   0.02098]
 [ 0.276    0.2034 ]
 [ 0.10803  0.11084]]",0.39733803272247314,"[[1. 0.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0,,"[[ 0.223     0.2035  ]
 [ 0.002563  0.131   ]
 [-0.0781    0.02237 ]
 [ 0.12146   0.1423  ]]",0.451510488986969,"[[1. 0.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0,,"[[ 0.3765   0.2708 ]
 [-0.10645  0.10315]
 [ 0.1384   0.1532 ]
 [-0.06616  0.02734]]",0.39762499928474426,"[[1. 0.]
 [0. 1.]
 [1. 0.]
 [1. 0.]]"
0,,"[[ 0.2343    0.129   ]
 [ 0.2803    0.2437  ]
 [ 0.2656    0.383   ]
 [ 0.012085 -0.0738  ]]",0.3559812307357788,"[[1. 0.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0,,"[[ 0.192     0.11957 ]
 [ 0.483     0.2666  ]
 [-0.009766  0.07904 ]
 [ 0.00403   0.0821  ]]",0.4509599208831787,"[[0. 1.]
 [0. 1.]
 [1. 0.]
 [1. 0.]]"
0,,"[[0.3352  0.2578 ]
 [0.5234  0.1522 ]
 [0.2903  0.11957]
 [0.1238  0.206  ]]",0.3035436272621155,"[[1. 0.]
 [1. 0.]
 [0. 1.]
 [1. 0.]]"
0,,"[[0.0967  0.07074]
 [0.1677  0.0937 ]
 [0.3564  0.2588 ]
 [0.5044  0.3657 ]]",0.2978704869747162,"[[1. 0.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0,,"[[0.1447 0.288 ]
 [0.3877 0.0843]
 [0.2861 0.2073]
 [0.7954 0.2625]]",0.2522068917751312,"[[1. 0.]
 [1. 0.]
 [0. 1.]
 [1. 0.]]"
0,,"[[0.506  0.128 ]
 [0.3645 0.2874]
 [0.405  0.1409]
 [0.444  0.323 ]]",0.28622663021087646,"[[0. 1.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
