Epoch,Batch,Prediction,Loss,True Value
0,,"[[-4.5288e-02 -2.6550e-02 -5.3857e-01 -7.0435e-02]
 [-4.2786e-02 -1.1406e-03  1.3550e-02 -1.2366e-01]
 [-6.4331e-02 -1.4099e-02 -3.9648e-01 -9.4788e-02]
 [-4.8950e-02 -1.1536e-02 -2.8809e-01 -8.4839e-02]
 [-1.5491e-01  4.8859e-02 -7.8076e-01 -1.3416e-01]
 [-3.0518e-03 -8.3496e-02 -5.8691e-01  3.0151e-02]
 [-7.8735e-02  4.0474e-03 -5.3772e-02 -1.2354e-01]
 [-6.4331e-02 -3.7964e-02 -1.4844e+00 -1.0938e-01]
 [-2.0203e-01  1.2018e-01 -1.4287e+00 -1.8787e-01]
 [-1.1304e-01 -4.2458e-03 -1.0925e-02 -1.4636e-01]]",0.4146142601966858,"[[0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [0. 0. 0. 1.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]]"
0,,"[[-0.1704   0.1678  -0.357   -0.11865]
 [-0.01236  0.1008  -0.3184  -0.05267]
 [ 0.06335  0.07166 -0.3877  -0.0394 ]
 [-0.1296   0.01804 -0.2627  -0.096  ]
 [-0.3015   0.087   -0.2964  -0.1455 ]
 [ 0.1412   0.1937  -0.4893   0.02611]
 [ 0.01746  0.059   -0.4019  -0.03   ]
 [-0.2042   0.2042  -0.3672  -0.1252 ]
 [ 0.361    0.4346  -0.567   -0.04016]
 [ 0.2433   0.341   -0.4663  -0.08655]]",0.3591008186340332,"[[1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [0. 0. 1. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [0. 0. 1. 0.]]"
0,,"[[ 0.2185    0.1578   -0.3027   -0.001907]
 [ 0.1292    0.2625   -0.143    -0.02573 ]
 [ 0.1195    0.1086   -0.2815   -0.1322  ]
 [ 0.1487    0.1659   -0.296    -0.1488  ]
 [ 0.1737    0.0752   -0.4043   -0.0886  ]
 [ 0.1034    0.202    -0.2998   -0.1309  ]
 [ 0.1251    0.1604   -0.402    -0.0807  ]
 [ 0.2651    0.3833   -0.1509    0.1199  ]
 [ 0.1534    0.1927   -0.2488   -0.0574  ]
 [ 0.1054    0.2024   -0.2107   -0.1713  ]]",0.20016324520111084,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]]"
0,,"[[ 0.33     0.2632  -0.293   -0.02592]
 [ 0.1315   0.4644   0.2318   0.0724 ]
 [ 0.287    0.2175  -0.3643  -0.101  ]
 [ 0.2081   0.2471  -0.292   -0.02266]
 [ 0.2727   0.2603  -0.3672  -0.1317 ]
 [ 0.3018   0.2069  -0.3613  -0.1194 ]
 [ 0.1472   0.4739   0.2491   0.0134 ]
 [ 0.2366   0.2532  -0.415   -0.0638 ]
 [ 0.2544   0.1685  -0.1606  -0.09204]
 [ 0.4019   0.2878  -0.2365   0.09656]]",0.2213348150253296,"[[1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [0. 0. 1. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]]"
0,,"[[ 0.3005   0.1754  -0.2197  -0.1024 ]
 [ 0.3223   0.1807  -0.2659  -0.09766]
 [ 0.2844   0.5137   0.1519   0.1721 ]
 [ 0.2676   0.5195   0.1641   0.1729 ]
 [ 0.3918   0.1771  -0.2905   0.06793]
 [ 0.3057   0.1332  -0.2322  -0.1401 ]
 [ 0.2869   0.2477  -0.1625  -0.06445]
 [ 0.3123   0.2281  -0.2517  -0.04303]
 [ 0.312    0.1973  -0.2092  -0.1655 ]
 [ 0.2908   0.3125  -0.0401   0.084  ]]",0.19522713124752045,"[[0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [0. 0. 1. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]]"
0,,"[[ 0.3594     0.2129    -0.1229    -0.04095  ]
 [ 0.3892     0.2634    -0.0995    -0.005203 ]
 [ 0.4888     0.2336    -0.1688     0.04315  ]
 [ 0.3733     0.2354    -0.1892    -0.08936  ]
 [ 0.4036     0.2869    -0.1562     0.0009155]
 [ 0.349      0.2947     0.04028    0.03906  ]
 [ 0.3313     0.2625    -0.1526    -0.0772   ]
 [ 0.4219     0.4087     0.0785     0.1255   ]
 [ 0.3755     0.2274    -0.1846    -0.1337   ]
 [ 0.3784     0.3528    -0.03973    0.02394  ]]",0.1629188507795334,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]]"
0,,"[[ 0.3308   0.2286  -0.1846  -0.06433]
 [ 0.3196   0.2595  -0.10504  0.05542]
 [ 0.3728   0.2952  -0.1029  -0.07166]
 [ 0.3406   0.5537   0.3232   0.2152 ]
 [ 0.4148   0.2725  -0.1777   0.0705 ]
 [ 0.4302   0.3105   0.03143 -0.05066]
 [ 0.374    0.2432  -0.1495  -0.069  ]
 [ 0.4346   0.1963  -0.1891   0.02663]
 [ 0.398    0.2666  -0.05252 -0.1283 ]
 [ 0.382    0.28    -0.1223  -0.0697 ]]",0.16858434677124023,"[[1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 0. 1.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]]"
0,,"[[ 0.3965     0.2812    -0.1365    -0.0664   ]
 [ 0.3442     0.2673    -0.1422    -0.0345   ]
 [ 0.4395     0.299     -0.0116    -0.088    ]
 [ 0.3645     0.4736     0.2832     0.2686   ]
 [ 0.3616     0.2817    -0.1398    -0.01286  ]
 [ 0.4788     0.3486    -0.05157    0.1019   ]
 [ 0.4329     0.3416    -0.05222    0.1256   ]
 [ 0.4294     0.2524    -0.157     -0.0007477]
 [ 0.352      0.2776    -0.0722    -0.05316  ]
 [ 0.3357     0.2761    -0.0773     0.00415  ]]",0.1456616371870041,"[[0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]]"
0,,"[[ 0.3792    0.3345   -0.0443    0.0674  ]
 [ 0.407     0.3376   -0.05322   0.01701 ]
 [ 0.4133    0.3125   -0.05753   0.01386 ]
 [ 0.4565    0.2908   -0.08496   0.093   ]
 [ 0.5337    0.4214    0.003601  0.07355 ]
 [ 0.4038    0.2998   -0.0687    0.04175 ]
 [ 0.4702    0.3735    0.03387  -0.05298 ]
 [ 0.3816    0.3425    0.11237   0.1028  ]
 [ 0.441     0.3252   -0.12134  -0.02487 ]
 [ 0.4148    0.2754   -0.1604   -0.0418  ]]",0.1548663228750229,"[[1. 0. 0. 0.]
 [0. 0. 1. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]]"
0,,"[[ 0.4668    0.3127   -0.1238   -0.01433 ]
 [ 0.3994    0.289    -0.01422   0.0831  ]
 [ 0.421     0.3      -0.1076    0.001602]
 [ 0.6494    0.5117    0.0813    0.1532  ]
 [ 0.3035    0.3577    0.05298  -0.073   ]
 [ 0.4358    0.311    -0.1122   -0.03078 ]
 [ 0.4402    0.331    -0.02216   0.06244 ]
 [ 0.4058    0.281     0.007263  0.1037  ]
 [ 0.519     0.4055   -0.03284   0.0573  ]
 [ 0.3892    0.2257   -0.1425    0.03308 ]]",0.19360852241516113,"[[0. 0. 1. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 1. 0. 0.]]"
