Epoch,Batch,Prediction,Loss,True Value
0,,"[[-0.07104 -0.0321   0.1094  -0.1148 ]
 [-0.0376  -0.2932   0.0311   0.0962 ]
 [-0.12463 -0.2253   0.1001   0.05936]
 [-0.1708  -0.09467  0.1057  -0.0348 ]
 [-0.257   -0.4575   0.1691   0.0424 ]
 [-0.269   -0.139    0.153   -0.138  ]
 [-0.00827 -0.1646   0.07654  0.10345]
 [-0.09216 -0.2402   0.1859   0.0277 ]
 [-0.05438  0.03467  0.0757  -0.1175 ]
 [-0.1532  -0.2766   0.2644   0.01892]]",0.35920220613479614,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [0. 0. 1. 0.]
 [1. 0. 0. 0.]]"
0,,"[[ 0.0852   -0.03928   0.1909   -0.0995  ]
 [ 0.1145   -0.126     0.1343   -0.1007  ]
 [-0.126     0.04022   0.08154   0.02167 ]
 [-0.1953    0.0672    0.1943   -0.01425 ]
 [ 0.1127   -0.252     0.2288    0.2048  ]
 [ 0.0681   -0.07697   0.010895 -0.01019 ]
 [ 0.03662   0.00775   0.2141   -0.2115  ]
 [ 0.073    -0.2363    0.2795    0.1781  ]
 [-0.01117   0.0409    0.1277   -0.1395  ]
 [ 0.2524   -0.258     0.09515  -0.07935 ]]",0.2511667311191559,"[[0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]]"
0,,"[[ 0.284     0.2075    0.002289 -0.1532  ]
 [ 0.2064   -0.09937   0.1749   -0.00708 ]
 [ 0.376    -0.2515    0.06235  -0.002441]
 [ 0.2183   -0.2175    0.1858    0.02226 ]
 [ 0.4377   -0.534     0.187    -0.2024  ]
 [-0.541     0.6797    0.2722   -0.2546  ]
 [ 0.1675    0.3677    0.00903  -0.1464  ]
 [-0.05634  -0.0426    0.4849    0.1473  ]
 [ 0.002563  0.166     0.1787   -0.1697  ]
 [ 0.1915    0.148     0.0619   -0.1045  ]]",0.2994842529296875,"[[0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]]"
0,,"[[-0.1451  -0.01352  0.386    0.01852]
 [ 0.02127 -0.1112   0.2947   0.0751 ]
 [-0.2386   0.2009   0.313   -0.0826 ]
 [ 0.00116 -0.1458   0.4158  -0.02277]
 [ 0.2747   0.2615   0.04083 -0.1372 ]
 [-0.2607   0.2297   0.3088  -0.07275]
 [ 0.01395  0.1418   0.184   -0.0899 ]
 [ 0.47     0.1826  -0.03525 -0.1931 ]
 [ 0.2634   0.2073   0.01166 -0.0556 ]
 [ 0.643    0.39    -0.1869  -0.253  ]]",0.2901630401611328,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]]"
0,,"[[ 0.00238  0.1699   0.1555  -0.05673]
 [-0.03806  0.229    0.1815  -0.0829 ]
 [ 0.06836 -0.187    0.4348  -0.0275 ]
 [ 0.2798   0.4192   0.03662 -0.109  ]
 [ 0.0563  -0.1389   0.4465  -0.01926]
 [ 0.237    0.3474  -0.03323 -0.04294]
 [ 0.05246 -0.2432   0.535   -0.02371]
 [ 0.0995   0.0965   0.0895  -0.1697 ]
 [ 0.2139   0.42     0.10474 -0.1364 ]
 [ 0.3018   0.498   -0.11194 -0.1868 ]]",0.2834126055240631,"[[0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 0. 1.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]]"
0,,"[[ 0.0862    0.3044    0.249    -0.1073  ]
 [ 0.2295    0.2444    0.09375  -0.04935 ]
 [ 0.133     0.06152   0.4463   -0.1969  ]
 [ 0.103     0.1478   -0.04074   0.04092 ]
 [ 0.1993    0.2043    0.1155   -0.0486  ]
 [ 0.1925    0.2185   -0.1605    0.06027 ]
 [ 0.10803   0.3005    0.2727   -0.1517  ]
 [ 0.1223   -0.05087   0.2961   -0.013824]
 [ 0.2542    0.1313    0.01306  -0.04    ]
 [ 0.05002   0.4363    0.0404   -0.258   ]]",0.21699276566505432,"[[1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]]"
0,,"[[ 0.1451    0.1445    0.178    -0.05493 ]
 [-0.01573   0.1343    0.1362   -0.0509  ]
 [ 0.05698   0.0887    0.1364   -0.05707 ]
 [ 0.1084    0.1956    0.02693  -0.04358 ]
 [ 0.2085    0.514    -0.05655  -0.173   ]
 [ 0.2864    0.313     0.08167  -0.013306]
 [ 0.27      0.3135    0.00809   0.02269 ]
 [ 0.1527    0.2197    0.2515   -0.0968  ]
 [ 0.3516    0.4683    0.1833   -0.1687  ]
 [ 0.1296   -0.0777    0.1227   -0.0058  ]]",0.22270214557647705,"[[0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 0. 1.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [0. 0. 1. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]]"
0,,"[[ 0.1887    0.196     0.04388  -0.006622]
 [ 0.313     0.4124    0.1348   -0.12006 ]
 [ 0.3015    0.5605    0.1909   -0.2908  ]
 [ 0.2727    0.2219    0.1641   -0.03247 ]
 [ 0.1208   -0.06726   0.2318    0.03912 ]
 [ 0.133     0.1799    0.05127  -0.04883 ]
 [ 0.1387    0.2793    0.175    -0.1348  ]
 [ 0.0833    0.12067   0.03888  -0.00476 ]
 [ 0.1709    0.4138   -0.03955  -0.1208  ]
 [ 0.2092    0.1841   -0.1874    0.1133  ]]",0.1981687992811203,"[[1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [0. 0. 1. 0.]]"
0,,"[[ 0.10565   0.2117   -0.0658    0.0459  ]
 [ 0.2112    0.1422    0.075     0.0442  ]
 [ 0.2002    0.1747    0.0901   -0.003784]
 [ 0.1978    0.344     0.147    -0.1562  ]
 [ 0.1501    0.1699   -0.01566   0.03708 ]
 [ 0.1956    0.2454   -0.10254   0.0416  ]
 [ 0.08057  -0.0685    0.1521    0.0504  ]
 [ 0.3027    0.315     0.03415  -0.002747]
 [ 0.2078    0.2715    0.04764  -0.04184 ]
 [ 0.4348    0.512     0.3225   -0.328   ]]",0.20320475101470947,"[[0. 1. 0. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 0. 1.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]]"
0,,"[[ 0.2563    0.1711    0.0801    0.0897  ]
 [ 0.2825    0.1251    0.1409    0.07996 ]
 [ 0.3496    0.3115    0.1573    0.004364]
 [ 0.2544    0.2269    0.1301   -0.0698  ]
 [ 0.1213    0.2642    0.03485  -0.03458 ]
 [ 0.1978    0.293    -0.0387   -0.0618  ]
 [ 0.2195    0.2656   -0.01825   0.0533  ]
 [ 0.1931    0.1393    0.0796    0.06198 ]
 [ 0.2817    0.3418    0.072    -0.02933 ]
 [ 0.2837    0.1422    0.2136    0.01749 ]]",0.16060791909694672,"[[0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]
 [1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [1. 0. 0. 0.]]"
